OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontal;Kurvatur, stigning
1019845317;Skog/skogbruk;202444788-2;09.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588735;Midlertidig tillatelse;17.09.2024;30.01.2025;;Privat;Privat;POINT(228631.086 7004649.343);Orkland;5059;FV6502 S1D1 m923;470;8;80;Mindre streng;D - Lokale samleveger;10;0;-631;0.3
715328731;Bolig;202441875;19.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585821;Utvidet bruk;10.06.2025;;;Privat;Privat;POINT(228072.876 7005815.592);Orkland;5059;FV701 S1D1 m2070;1690;20;60;Streng;B - Regionale hovedveger;16;2;99999;-0.9
1022496817;Bolig;202510131-2;13.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608023;Avslag;07.03.2025;07.03.2028;;;;POINT(226749.825 7008195.405);Orkland;5059;FV6496 S2D1 m11540;350;11;80;Lite streng;E - Lokale adkomstveger;15;0;544;-7.4
619482531;Gardsbruk;202429636-2;21.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573516;Utvidet bruk;29.05.2024;29.05.2027;;Privat;Privat;POINT(224573.293 7014558.585);Orkland;5059;FV6496 S2D1 m3646;350;11;80;Lite streng;E - Lokale adkomstveger;10;0;245;1.4
1015569597;Bolig;202218389-3;18.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2122153&VerID=1940752;Midlertidig tillatelse;10.05.2022;01.11.2022;;;;POINT(234814.464 7015272.652);Orkland;5059;FV65 S3D1 m432;1740;16;70;Streng;B - Regionale hovedveger;2;5;99999;0.9
1022499960;Bolig;202518618-2 ;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616546;Varig tillatelse;14.04.2025;14.04.2028;Gammel avkjørsel skal saneres. ;Privat;Privat;POINT(227300.964 7017436.581);Orkland;5059;FV6496 S1D1 m11554;450;11;80;Lite streng;E - Lokale adkomstveger;8;1;-1703;0.5
1021976575;Bolig;202450809-2;14.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594833;Varig tillatelse;09.12.2024;09.12.2027;Tidligere avkjørsel til tomten skal stenges.;Privat;Privat;POINT(227846.013 7018833.904);Orkland;5059;FV6494 S1D1 m6529;350;11;50;Lite streng;E - Lokale adkomstveger;11;0;99999;-1.3
619482447;Gardsbruk;202317470-3;03.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=490136;Utvidet bruk;27.06.2023;27.06.2026;;Privat;Privat;POINT(228873.116 7019021.869);Orkland;5059;FV6496 S1D1 m8952;662;6;80;Lite streng;E - Lokale adkomstveger;20;0;99999;0.4
1017513811;Dyrkamark/jordbruk;202312416-2;03.03.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2491256&VerID=2286074;Varig tillatelse;10.03.2023;10.03.2026;Ved etablering av avkjørsel, skal den gamle avkjørsla fjernes ;Privat;Privat;POINT(237082.687 7022964.043);Orkland;5059;FV65 S2D1 m3785;5120;10;70;Streng;B - Regionale hovedveger;5;11;99999;0.2
617080569;Bolig;202319559-3 ;09.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=492242;Utvidet bruk;13.09.2023;13.09.2026;;Privat;Privat;POINT(236676.298 7027036.47);Orkland;5059;FV6480 S1D1 m3274;261;20;60;Mindre streng;D - Lokale samleveger;7;1;-636;2.5
617080576;Bolig;202541320;18.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639355#;Endret bruk;22.09.2025;;;Privat;Privat;POINT(235688.212 7027161.942);Orkland;5059;FV6480 S1D1 m4316;178;8;60;Mindre streng;D - Lokale samleveger;6;4;-1584;5.6
1017523982;Dyrkamark/jordbruk;202227197-2;14.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2370825&VerID=2174804;Varig tillatelse;09.11.2022;09.11.2025;Flytting av driftsavkjørsel. Eksisterende avkjørsel må stenges og den opprinnelige grøften må  etableres tilbake.;Privat;Privat;POINT(237236.336 7027220.687);Orkland;5059;FV6486 S1D1 m2943;200;11;80;Lite streng;E - Lokale adkomstveger;4;0;1573;-2.4
1016119316;Bolig;202221006-3;07.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2216046&VerID=2028999;Utvidet bruk;07.07.2022;;;Privat;Privat;POINT(246534.876 7036425.777);Orkland;5059;FV710 S1D115 m223;;;;;;0;0;;
1019002882;Service;202412712-2;05.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556511;Midlertidig tillatelse;13.03.2024;01.06.2024;;Privat;Privat;POINT(227147.366 7042455.161);Orkland;5059;FV714 S3D1 m2690;1600;22;80;Streng;B - Regionale hovedveger;0;1;1349;4.7
717397199;Gardsbruk;202115592-5;29.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2229959&VerID=2042165;Utvidet bruk;12.07.2022;;;;;POINT(222540.816 7049982.532);Orkland;5059;FV6435 S1D1 m9953;200;15;80;Mindre streng;D - Lokale samleveger;1;0;596;6.9
1016554828;Hytte;;22.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2354955&VerID=2160461;Avslag;28.10.2022;;;Privat;Privat;POINT(223633.393 7050411.561);Orkland;5059;FV6435 S1D1 m8755;200;15;80;Mindre streng;D - Lokale samleveger;5;5;99999;-0.4
716505226;Bolig;202318254-2;09.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=490929;Utvidet bruk;20.06.2023;20.06.2026;;Privat;Privat;POINT(243333.556 7051152.327);Orkland;5059;FV710 S3D1 m8296;1490;22;60;Streng;B - Regionale hovedveger;9;4;99999;1.9
1022497073;Skog/skogbruk;202517689-2 ;19.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615617;Varig tillatelse;02.04.2025;02.04.2028;;Privat;Privat;POINT(329314.084 7189449.897);Nærøysund;5060;FV768 S1D1 m3870;866;8;80;Mindre streng;D - Lokale samleveger;6;1;149;1.6
1018324922;Fritidsaktivitet;202333759-4;25.08.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=506528;Endret bruk;15.12.2023;15.12.2026;;Privat;Privat;POINT(349616.136 7190075.93);Nærøysund;5060;FV776 S5D1 m1913;100;15;30;Mindre streng;D - Lokale samleveger;17;2;-148;-1.9
1015720075;Bolig;202235304-2;07.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2304105&VerID=2112232;Utvidet bruk;23.09.2022;23.09.2025;;Privat;Privat;POINT(340351.12 7192270.554);Nærøysund;5060;FV776 S6D1 m5319;100;15;80;Mindre streng;D - Lokale samleveger;10;0;99999;-0.1
1018461619;Gardsbruk;202307839-2;12.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=480350;Avslag;27.01.2023;27.01.2026;;Privat;Privat;POINT(324259.091 7193805.207);Nærøysund;5060;FV7116 S1D1 m1172;277;8;80;Lite streng;E - Lokale adkomstveger;10;0;99999;0.9
1022274831;Dyrkamark/jordbruk;202506653-2;14.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604531;Varig tillatelse;28.01.2025;28.01.2028;;Privat;Privat;POINT(328860.605 7194351.752);Nærøysund;5060;FV7120 S1D1 m3154;300;9;80;Lite streng;E - Lokale adkomstveger;11;0;99999;2.7
1015966722;Bolig;202212564-2;27.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2127666&VerID=1945739;Avslag;10.05.2022;;;;;POINT(334788.499 7195075.705);Nærøysund;5060;FV7110 S1D1 m4369;1100;10;80;Streng;C - Lokale hovedveger;11;0;-311;7.1
1016361352;Bolig;202435243-2;08.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579158;Avslag;06.09.2024;06.09.2027;Avslag på flytting av avkjørsel. ;;;POINT(339238.461 7197562.943);Nærøysund;5060;FV7108 S1D1 m320;1300;6;30;Lite streng;E - Lokale adkomstveger;21;0;-1520;-0.5
1022497081;Gardsbruk;202516520-2 ;21.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=614431;Varig tillatelse;02.04.2025;02.04.2028;;Privat;Privat;POINT(325438.609 7204510.014);Nærøysund;5060;FV7086 S1D1 m4299;500;10;60;Mindre streng;D - Lokale samleveger;12;2;-1119;0.2
1018366642;Bolig;202340342-4;03.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513158;Varig tillatelse;08.01.2024;08.01.2027;;Privat;Privat;POINT Z (347211.06 7210575.18 9.93);Nærøysund;5060;FV771 S2D1 m6797;400;13;60;Streng;C - Lokale hovedveger;12;0;-192;5.5
1018305147;Skog/skogbruk;202337403-4;10.10.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=510187;Varig tillatelse;25.10.2023;25.10.2026;;Privat;Privat;POINT(212994.687 7009089.228);Rindal;5061;FV65 S5D1 m6877;1600;15;80;Streng;B - Regionale hovedveger;8;6;-524;-3.0
1015574426;Bolig;202528530;21.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626561#;Utvidet bruk;22.07.2025;;;Privat;Privat;POINT(216023.196 7009351.092);Rindal;5061;FV65 S5D1 m3797;1200;17;80;Streng;B - Regionale hovedveger;11;3;99999;-2.4
