OBJ.VEGOBJEKT-ID;OBJ.TYPE-ID;OBJ.VERSJON;MET.FØRSTE FOREKOMST;MET.OPPRETTET DATO;OBJ.STARTDATO;OBJ.SLUTTDATO;OBJ.SIST MODIFISERT;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.AVSTAND PERSONAKTIVITET (M).1823;EGS.STIGNING (NULL).1825;EGS.BREDDE (M).1682;EGS.DRENERINGSFORHOLD.1828;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.KONTROLLERT- OG GODKJENTDATO.11445;EGS.ETABLERINGSÅR.10267;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;VSR.VEGSYSTEMREFERANSE;VSR.VEGKATEGORI;VSR.FASE;VSR.VEGNUMMER;VSR.STREKNING;VSR.DELSTREKNING;VSR.FRA_METER;VSR.TIL_METER;LOK.VEGLENKESEKVENSID;LOK.STARTPOSISJON;LOK.SLUTTPOSISJON;LOK.RETNING;LOK.SIDEPOSISJON;LOK.KJØREFELT;LOK.TYPEVEG;LOK.LENGDE;REL.FORELDER;REL.BARN;GEO.GEOMETRI;GEO.HØYDEREFERANSE;GEO.DATAFANGSTDATO;GEO.DATAFANGSTMETODE;GEO.NØYAKTIGHET;GEO.SYNBARHET;GEO.DATAFANGSTMETODEHØYDE;GEO.H-NØYAKTIGHET;GEO.MAX-AVVIK
606517974;46;2;1;;27.09.2024;;2025-06-17T08:29:27Z;Bolig;;;;;;;202443987-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934;Varig tillatelse;27.09.2024;27.09.2027;;;Avkjørselen skal stenges når ny tas i bruk. ;Privat;Privat;POINT(251364.123 7050198.727);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV6388 S1D1 m702;F;V;6388;1;1;702;702;72460;0,3927312;0,3927312;MED;V;;Enkel bilveg;0;;;POINT(251364.123 7050198.727);;;ukj;100;0;;;-1
606517972;46;2;1;;27.09.2024;;2025-06-17T08:29:27Z;Bolig;;;;;;;202443987-2;30.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934;Varig tillatelse;27.09.2024;27.09.2027;;;;Privat;Privat;POINT(251372.638 7050207.226);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV6388 S1D1 m691;F;V;6388;1;1;691;691;72460;0,38661584;0,38661584;MED;V;;Enkel bilveg;0;;;POINT(251372.638 7050207.226);;;ukj;100;0;;;-1
1024620224;46;1;1;;29.07.2025;;2025-07-29T11:45:10Z;Bolig;;;;;;;202525132;17.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623128#;Avslag;10.07.2025;;;;;Privat;Privat;POINT(252113.405 7051736.86);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV6382 S1D1 m3064;F;V;6382;1;1;3064;3064;72456;0,98724535;0,98724535;MED;H;;Enkel bilveg;0;;;POINT(252113.405 7051736.86);;29.07.2025;ukj;100;0;;;-1
1024549946;46;1;1;;01.07.2025;;2025-07-01T11:27:46Z;Bolig;;;;;;;202521683;14.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619632#;Utvidet bruk;25.06.2025;25.06.2028;;;;Privat;Privat;POINT(248884.689 7060203.621);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV718 S1D1 m3927;F;V;718;1;1;3927;3927;72382;0,11599317;0,11599317;MED;H;;Enkel bilveg;0;;;POINT(248884.689 7060203.621);;01.07.2025;ukj;100;0;;;-1
718986991;46;2;1;;01.07.2025;;2025-07-01T11:20:06Z;Bolig;;;;;;;202519439;23.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617383;Utvidet bruk;27.06.2025;27.06.2028;;;;Privat;Privat;POINT(245191.941 7067175.75);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV718 S2D1 m6944;F;V;718;2;1;6943,593;6943,593;72383;0,45842092;0,45842092;MED;H;;Enkel bilveg;0;;;POINT(245191.941 7067175.75);;;ukj;100;0;;;-1
1021991155;46;1;1;;21.01.2025;;2025-06-17T08:29:27Z;Bolig;;;;;;;202435839-3;23.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579754;Varig tillatelse;21.01.2025;21.01.2028;;;Tidligere avkjørsel skal saneres.;Privat;Privat;POINT(244693.984 7067802.61);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV718 S2D1 m8550;F;V;718;2;1;8550,001;8550,001;72383;0,61932857;0,61932857;MED;V;;Enkel bilveg;0;;;POINT(244693.984 7067802.61);;21.01.2025;ukj;100;0;;;-1
1021162869;46;1;1;;14.11.2024;;2025-06-17T08:29:40Z;;;;;;;;202445188-2;30.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589138;Avslag;01.10.2024;01.10.2027;;;;;;POINT(289236.084 7071405.471);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV6842 S1D1 m6432;F;V;6842;1;1;6432;6432;578295;0,82365531;0,82365531;MED;H;;Enkel bilveg;0;;;POINT(289236.084 7071405.471);;;ukj;100;0;;;-1
1024620271;46;1;1;;29.07.2025;;2025-07-29T12:04:40Z;Bolig;;;;;;;202523438;26.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621417#;Varig tillatelse;10.07.2025;10.07.2028;;;;Privat;Privat;POINT(284116.91 7071960.423);Indre Fosen;5054;Trøndelag;50;;5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027;FV6836 S1D1 m7971;F;V;6836;1;1;7971;7971;578291;0,95335137;0,95335137;MED;H;;Enkel bilveg;0;;;POINT(284116.91 7071960.423);;29.07.2025;ukj;100;0;;;-1
1015772673;46;2;1;;29.10.2024;;2025-06-17T08:29:49Z;Bolig;;;;;;;202447288-2;01.10.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=591246;Utvidet bruk;29.10.2024;29.10.2027;;;;Privat;Privat;POINT(159765.006 7017328.584);Heim;5055;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6176 S1D1 m6777;F;V;6176;1;1;6777;6777;249391;0,72105113;0,72105113;MED;V;;Enkel bilveg;0;;;POINT(159765.006 7017328.584);;;ukj;100;0;;;-1
712226308;46;2;1;;03.03.2025;;2025-06-17T08:30:06Z;Bolig;;;;;;;202508358-2 ;30.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606240;Utvidet bruk;18.02.2025;18.02.2028;;;;Privat;Privat;POINT(202887.082 7031744.595);Heim;5055;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV680 S16D1 m5826;F;V;680;16;1;5825,682;5825,682;72830;0,17725223;0,17725223;MED;H;;Enkel bilveg;0;;;POINT(202887.082 7031744.595);;;ukj;100;0;;;-1
1022499972;46;1;1;;29.04.2025;;2025-06-17T08:29:27Z;Service;;;;;;;202517979-2;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907;Midlertidig tillatelse;16.04.2025;30.11.2025;;;;Privat;Privat;POINT(207170.012 7033442.537);Heim;5055;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6436 S1D1 m637;F;V;6436;1;1;637;637;72508;0,16499081;0,16499081;MED;H;;Enkel bilveg;0;;;POINT(207170.012 7033442.537);;29.04.2025;ukj;100;0;;;-1
1022499995;46;1;1;;29.04.2025;;2025-06-17T08:29:27Z;Service;;;;;;;202517979-2 ;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907;Midlertidig tillatelse;16.04.2025;30.11.2025;;;;Privat;Privat;POINT(207136.996 7033489.279);Heim;5055;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6436 S1D1 m579;F;V;6436;1;1;579;579;72508;0,15011985;0,15011985;MED;H;;Enkel bilveg;0;;;POINT(207136.996 7033489.279);;29.04.2025;ukj;100;0;;;-1
1022499998;46;1;1;;29.04.2025;;2025-06-17T08:37:08Z;Service;;;;;;;202517975-2;02.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615903;Midlertidig tillatelse;16.04.2025;30.11.2025;;;;Privat;Privat;POINT(206947.642 7033932.731);Heim;5055;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6432 S4D1 m4852;F;V;6432;4;1;4852;4852;72871;0,93173364;0,93173364;MED;H;;Enkel bilveg;0;;;POINT(206947.642 7033932.731);;29.04.2025;ukj;100;0;;;-1
609138674;46;2;1;;12.06.2024;;2025-06-17T08:29:27Z;Bolig;;;;;;;202430831-2;07.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574726;Utvidet bruk;11.06.2024;11.06.2027;;;;Privat;Privat;POINT(212576.841 7049727.046);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6426 S1D1 m5767;F;V;6426;1;1;5767;5767;72495;0,58810273;0,58810273;MED;H;;Enkel bilveg;0;;;POINT(212576.841 7049727.046);;;ukj;100;0;;;-1
615536794;46;2;1;;30.09.2024;;2025-06-17T08:29:27Z;;;;;;;;202445265-2;11.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589215;Varig tillatelse;24.09.2024;24.09.2027;;;;Privat;Privat;POINT(207187.081 7057691.816);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6440 S1D1 m727;F;V;6440;1;1;727;727;72510;0,07300027;0,07300027;MED;V;;Enkel bilveg;0;;;POINT(207187.081 7057691.816);;;ukj;100;0;;;-1
615745687;46;2;1;;24.09.2025;;2025-09-24T11:34:30Z;Bolig;;;;;;;202536794;20.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826;Varig tillatelse;17.09.2025;17.09.2028;;;;Privat;Privat;POINT(189145.1 7063855.657);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6456 S2D1 m10222;F;V;6456;2;1;10221,999;10221,999;72526;0,88299548;0,88299548;MED;H;;Enkel bilveg;0;;;POINT(189145.1 7063855.657);;;ukj;100;0;;;-1
1025288352;46;1;1;;24.09.2025;;2025-09-24T11:36:20Z;Skog/skogbruk;;;;;;;202536794;20.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826;Avslag;17.09.2025;;;;;;;POINT(189156.333 7063863.134);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV6456 S2D1 m10228;F;V;6456;2;1;10227,999;10227,999;72526;0,88362245;0,88362245;MED;V;;Enkel bilveg;0;;;POINT(189156.333 7063863.134);;24.09.2025;ukj;100;0;;;-1
1019037907;46;1;1;;04.04.2024;;2025-06-17T08:29:27Z;Skole/Barnehage;;;;;;;202409746-2;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488;Midlertidig tillatelse;04.04.2024;23.12.2025;;;;;;POINT(201481.719 7066794.792);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV714 S9D1 m5099 KD1 m51;F;V;714;9;1;51;51;72357;0,65863997;0,65863997;MED;H;;Rundkjøring;0;;;POINT(201481.719 7066794.792);;;ukj;100;0;;;-1
1019037730;46;1;1;;04.04.2024;;2025-06-17T08:29:27Z;Skole/Barnehage;;;;;;;202409746-2;12.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488;Midlertidig tillatelse;04.04.2024;23.12.2025;;;;;;POINT(201502.932 7066888.988);Hitra;5056;Trøndelag;50;;5002 Hitra 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5002 Hitra 2025-2030,E5051 Trøndelag Sør 2025-2028;FV714 S9D1 m5191;F;V;714;9;1;5190,66;5190,66;72351;0,00934352;0,00934352;MED;V;;Enkel bilveg;0;;;POINT(201502.932 7066888.988);;;ukj;100;0;;;-1
607705383;46;2;1;;30.07.2025;;2025-07-30T10:42:08Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Midlertidig tillatelse;23.07.2025;;28.11.2025;;Alt. 1: Bygging av midlertidig anleggsveg mellom hus og ny midlertidig avkjørsel iht. skisse i søknad. Alt 2: Utvidelse av avkjørsel (FV6398 K S1D1 m4149);Privat;Privat;POINT(233306.73 7072055.151);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6398 S1D1 m4149;F;V;6398;1;1;4149,448;4149,448;72469;0,74625053;0,74625053;MED;H;;Enkel bilveg;0;;;POINT(233306.73 7072055.151);;;ukj;100;0;;;-1
607716019;46;2;1;;30.07.2025;;2025-07-30T10:45:18Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232657.671 7072335.689);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6400 S1D1 m4066;F;V;6400;1;1;4066,093;4066,093;72472;0,39821892;0,39821892;MED;V;;Enkel bilveg;0;;;POINT(232657.671 7072335.689);;;ukj;100;0;;;-1
607716013;46;2;1;;30.07.2025;;2025-07-30T10:46:49Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232706.38 7072483.319);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6400 S1D1 m3912;F;V;6400;1;1;3912,093;3912,093;72472;0,38280314;0,38280314;MED;V;;Enkel bilveg;0;;;POINT(232706.38 7072483.319);;;ukj;100;0;;;-1
607716013;46;2;0;;30.07.2025;;2025-07-30T10:46:49Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232706.38 7072483.319);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6400 S1D1 m3912;F;V;6400;1;1;3912,093;3912,093;72472;0,38280314;0,38280314;MED;V;;Enkel bilveg;0;;;POINT(232706.38 7072483.319);;;ukj;100;0;;;-1
607717924;46;2;1;;30.07.2025;;2025-07-30T10:48:38Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232769.879 7072720.667);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6404 S1D1 m64;F;V;6404;1;1;64,281;64,281;72481;0,02500063;0,02500063;MED;V;;Enkel bilveg;0;;;POINT(232769.879 7072720.667);;;ukj;100;0;;;-1
607717924;46;2;0;;30.07.2025;;2025-07-30T10:48:38Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(232769.879 7072720.667);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6404 S1D1 m64;F;V;6404;1;1;64,281;64,281;72481;0,02500063;0,02500063;MED;V;;Enkel bilveg;0;;;POINT(232769.879 7072720.667);;;ukj;100;0;;;-1
607716008;46;2;1;;30.07.2025;;2025-07-30T11:01:50Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233274.572 7072813.248);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6400 S1D1 m3198;F;V;6400;1;1;3198,093;3198,093;72472;0,3112991;0,3112991;MED;V;;Enkel bilveg;0;;;POINT(233274.572 7072813.248);;;ukj;100;0;;;-1
607716008;46;2;0;;30.07.2025;;2025-07-30T11:01:50Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233274.572 7072813.248);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6400 S1D1 m3198;F;V;6400;1;1;3198,093;3198,093;72472;0,3112991;0,3112991;MED;V;;Enkel bilveg;0;;;POINT(233274.572 7072813.248);;;ukj;100;0;;;-1
1025046588;46;1;1;;30.07.2025;;2025-07-30T10:58:08Z;Industri;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Midlertidig tillatelse;23.07.2025;28.11.2025;;;Tiltak: Midlertidig avkjørsel for spesialtransport;Privat;Privat;POINT(236541.62 7073452.163);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV710 S8D1 m246;F;V;710;8;1;246;246;3122695;0,88808603;0,88808603;MED;H;;Enkel bilveg;0;;;POINT(236541.62 7073452.163);;30.07.2025;ukj;100;0;;;-1
607717945;46;2;1;;30.07.2025;;2025-07-30T10:51:19Z;Gardsbruk;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(233057.672 7074206.932);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6404 S1D1 m1607;F;V;6404;1;1;1607,281;1607,281;72481;0,61468146;0,61468146;MED;V;;Enkel bilveg;0;;;POINT(233057.672 7074206.932);;;ukj;100;0;;;-1
608154170;46;2;1;;30.07.2025;;2025-07-30T10:56:48Z;Bolig;;;;;;;202522248;21.05.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109;Endret bruk;23.07.2025;28.11.2025;;;Tiltak: Midlertidig utvidelse og bruksendring av avkjørsel;Privat;Privat;POINT(235236.528 7074316.372);Ørland;5057;Trøndelag;50;;5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5012 Fosen nord 2026-2031 vegnett fra 1.9.2026,5012 Fosen nord 2026-2031 vegnett fra 1.9.2027;FV6408 S1D1 m1024;F;V;6408;1;1;1024,255;1024,255;72484;0,20161449;0,20161449;MED;V;;Enkel bilveg;0;;;POINT(235236.528 7074316.372);;;ukj;100;0;;;-1
